sym,session,n_in,n_out,beta,r2_in,r2_out
JMSI,midday,140,26,0.0014131157680273055,0.5198496498373618,-0.017652720991656823
JMST,midday,465,31,6.83550546231028e-06,0.00413570178008982,0.035933721169542965
JMTG,close,53,51,5.151274632863349e-05,0.0020394709630658556,0.015920026347441163
JMTG,midday,1356,252,0.00015444297680346312,0.005982522803122385,0.04047308176292075
JMTG,open,116,200,0.0024086775032739513,0.3204627528974202,-0.12401234753708512
JMUB,close,33,54,,,
JMUB,midday,334,69,0.00015653980239672724,0.18123890108954724,0.18738246761989996
JMUB,open,117,57,0.0001854249822352478,0.01396306305619972,0.32759333471830565
JNEU,midday,110,25,0.0010133337423128609,0.10859510169579185,0.15069361590477537
JNJ,close,1006,501,0.0023733543004850555,0.7568033522514076,0.6304346502264209
JNJ,midday,8456,3597,0.0021005199145872257,0.36040106888430534,0.6029279613770373
JNJ,open,780,350,0.006786945511116362,0.2617523955594707,0.6640394543902742
JNK,close,441,241,2.3683125493379892e-05,0.6916388280397623,0.9034405293914023
JNK,midday,6638,2074,3.038133081795865e-05,0.7171951035730031,0.7002215099672826
JNK,open,790,372,5.2639585418491904e-05,0.4428855843119143,0.587687805198402
JNUG,close,167,242,0.030019864980964848,0.23549690993524539,-1.0921629353295939
JNUG,midday,2480,611,0.017276176289915523,0.09802932974839702,0.1139434175424281
JNUG,open,441,232,0.022028525019868093,0.17805654854241987,0.20467639648219138
JOB,midday,35,18,0.00023943187162860652,0.7202572597972453,-24.414121496762405
JOBX,close,124,106,0.008346607756066108,0.3450214935592873,0.30315194785737687
JOBX,midday,2599,758,0.0437922090608821,0.4901034001166667,-2.109120369606924
JOBX,open,441,150,0.04134438330576579,0.5956041562450386,0.5138067038214089
JOBY,close,762,438,0.00024517496526036726,0.48992141525759164,0.7434023224316384
JOBY,midday,8698,3038,0.0008121173486181361,0.622642235491687,0.2955550216701627
JOBY,open,974,403,0.001420423454407452,0.6159655893969523,0.7332681541561323
JOBY+,midday,323,100,0.0070362669870694386,0.10522113710409631,0.17228515781276588
JOBY+,open,77,28,0.03242781486292245,0.2453556947414228,0.46239337326431906
JOE,close,91,102,0.0061942010438707515,0.07073624648864749,0.10206640149150148
JOE,midday,533,269,0.022262262673379198,0.07554299324678519,0.24689760747153755
JOE,open,44,19,0.19915383842579684,0.34046441494013685,0.3606014049652534
JOET,midday,306,64,0.004526176855097786,0.10049722443480764,0.43748882800757627
JOET,open,87,73,0.01023940058479532,0.1333525102697239,0.11059946053947212
JOF,midday,32,16,0.005334618538355519,0.14623795448563087,0.28355184078774687
JOUT,close,77,59,0.003010237428654315,0.008488292281571422,0.02753899698132234
JOUT,midday,390,292,0.02663323226524256,0.09761920140678942,0.02178338795649115
JOYT,midday,54,11,0.005576470588235294,0.3054011621979814,0.6614131411343707
JOYY,close,152,108,0.009436852935109114,0.20925252263701646,-2.0123510897638934
JOYY,midday,651,231,0.005974772542270926,0.20340681188349533,-29.034550289208838
JOYY,open,78,22,0.017237217546047564,0.14947383787204788,-0.19985280452810805
JPC,close,34,63,9.736862747997649e-05,0.5844454495858109,0.0429420371966972
JPC,midday,215,57,9.837140563568072e-05,0.6165027819804807,0.2840099777013374
JPEF,close,452,289,0.0003645441129509833,0.5124135116466766,0.449365424837156
JPEF,midday,7793,2530,0.0002839793272468954,0.4142174000463935,0.4169407488773448
JPEF,open,807,339,0.0003018003561534799,0.45367890467107824,0.3820448046575856
JPEM,midday,309,66,0.0041723394599500795,0.05069621024814514,0.535142095736708
JPEM,open,69,26,0.007084053586862576,0.06797117177713412,0.5690057796010326
JPHY,midday,55,11,0.0021669278579889164,0.14010040130214227,0.03252744222608439
JPIB,midday,332,80,0.0004250068831290441,0.29963030072288865,0.1077705329575589
JPIB,open,38,24,0.0003336438635811786,0.7432689275866674,-0.16026599943198305
JPIE,close,30,23,,,
JPIE,midday,549,122,4.082177668921426e-05,0.19974095334032535,
JPIE,open,32,24,0.0001387185572410887,0.1923807359632993,0.1198127061085752
JPIN,close,88,91,0.005508920660016357,0.038352582441083305,0.038651992229459364
JPIN,midday,2449,675,0.011237627559703712,0.11782070332773771,-0.0031159860274776463
JPIN,open,150,165,0.002707334877963627,0.6709995111582492,0.05566866385616276
JPLD,midday,261,122,0.0009942475581277812,0.0844986519198969,
JPM,close,854,464,0.0043412869394354354,0.2911052192522548,0.42157075721959125
JPM,midday,6147,2584,0.011202211461471502,0.40079227084691793,0.38821594855034414
JPM,open,775,324,0.030936781087836897,0.3540478854000725,-1.3105308287752062
JPM-C,midday,56,38,0.025754076951090527,0.2154050959798028,0.09149149074778606
JPM-D,midday,59,54,0.019200462297669096,0.38147045385014483,-3.4231363532215235
JPM-J,midday,163,42,0.0024130823626567727,0.07554032278836348,0.1737668255960111
JPM-K,midday,220,47,0.00041869015928857467,0.020849294126131436,0.007919104044924352
JPM-L,midday,151,53,0.0019120550466818018,0.1892462952039402,-2.457810481244393
JPM-M,close,51,11,0.0005159196333326235,0.07422925336724483,-0.05921315862632137
JPM-M,midday,84,67,0.011792045759011691,0.11844519745957822,-3.124653929245733
JPMB,midday,226,33,0.00014165434830404214,0.1746644708844607,0.07332136909562281
JPME,close,77,57,0.0010133562618772317,0.5769677502839703,0.9789884182552114
JPME,midday,1152,360,0.0011271056804210218,0.22040230322487625,0.3980430263440825
JPME,open,366,70,0.0032260181359622846,0.12175732706538014,-8.89365503484181
JPRE,close,203,128,0.0003327986897849244,0.64601632278641,0.6239692995002384
JPRE,midday,1870,546,0.00046496680099504333,0.6480403516853358,0.6060455504017743
JPRE,open,912,242,0.0005126743573222883,0.5751661046376639,0.7515890829530898
JPSE,midday,818,70,0.0011837466639475808,0.1425024900312598,0.5271243037076607
JPSE,open,49,22,0.010413804564591182,0.13338769070005493,-2.2724425910190136
JPST,close,117,52,,,
JPST,midday,1849,588,,,
JPSV,close,50,75,0.0009822579741016874,0.9734388321638354,0.9667772379759877
JPSV,midday,832,198,0.0013336404359293457,0.1642032067285833,0.5691650852375857
JPSV,open,486,121,0.008071132260318088,0.1640192098706769,-5.030773282381342
JPUS,close,34,18,0.0015135326001901209,0.18102383433454394,0.03372926470113402
JPUS,midday,874,148,0.0021989036600145637,0.5329209101890375,0.4874244262909829
JPX,close,86,179,0.003660686125341565,0.4225024169466858,-4.884830052506886
JPX,midday,1102,308,0.0013888240232563952,0.3654025400015876,0.31106176478890657
JPX,open,199,79,0.002616559473612421,0.4761698450070093,-0.14531436920867002
JPXN,close,155,74,0.016632516703786192,0.523465823007056,0.4292258127160484
JPXN,midday,2388,781,0.007986087449055901,0.3701834828474298,0.3495000167572544
JPXN,open,348,159,0.005327889133285766,0.7082637754635197,0.8409275930954498
JPY,midday,363,19,0.0013561568434317828,0.1634090382552319,0.7904498364068342
JQC,close,55,25,0.00010329052511507831,0.507776221465725,0.033455861271520226
JQC,midday,345,102,8.703771498367951e-05,0.450586214918591,0.5403210943435421
JQC,open,130,31,0.00019043912338615702,0.09843914470279067,
JQUA,close,680,390,0.00017935855356250035,0.39087609577875704,0.2760677751654258
JQUA,midday,8076,2950,0.00019993099303450884,0.4574909300188675,0.3127384302218348
JQUA,open,1048,446,0.00038476408632436693,0.2924442906857206,0.039059691887169845
JRE,midday,335,285,0.001977420450102068,0.021633246636878718,0.03186819658625495
JRE,open,196,26,0.0013313689779332891,0.11796975183785242,0.020979687054225815
JRI,midday,136,41,0.015015064676461312,0.5087086388718591,-26.133718864554748
JRS,midday,78,38,0.0016106855211777248,0.20012523557372444,0.14350969786950218
JRSH,close,56,16,9.387767419548389e-05,0.16291229230317283,-0.5715206644842437
JRSH,midday,185,143,0.0007329850282975322,0.12694176259720874,-0.42022756428738295
JRVR,close,180,202,0.0003419669222114989,0.5952504225961491,0.27024667510704925
JRVR,midday,823,741,0.0009826684493756959,0.5684017055810902,0.24733558833775793
JRVR,open,48,24,0.0018250010727953233,0.7631470583336509,-0.18053001383402068
JSCP,midday,702,131,0.00017365984914179868,0.18191274983028935,-0.11785471801823255
JSI,midday,84,15,0.0007694276987371832,0.07644913322810333,0.06880781773833933
JSMD,close,412,238,0.001005024988667272,0.11076058433544923,0.3359464268845893
JSMD,midday,2141,879,0.0008438521502763111,0.4053254082971936,0.041974922832818784
JSMD,open,477,59,0.002110200819728125,0.39290111438612585,0.6285369349516429
JSML,close,336,280,0.0006675571619391844,0.4394940169909282,0.6871360236540263
JSML,midday,2586,1112,0.0008058328938314576,0.14554534213537562,0.04084095278603639
JSML,open,264,17,0.0021070611277789666,0.13116752964774928,0.5303966707853045
JSPR,close,77,94,0.0004983059007892992,0.7628730596101558,-3.9166360886163547
JSPR,midday,784,453,0.0005628707143555828,0.6135866440334637,0.6124802380272183
JSPR,open,120,30,0.001351924290814834,0.6993903563117676,-0.08223996483179441
JSTC,open,31,17,0.005,1.0,1.0
JTAI,close,39,16,0.002036617498324321,0.22680819272369315,-5.919507548406959
JTAI,midday,158,48,0.0009396497259957903,0.3424542043276382,0.3478078390016134
JTEK,close,677,342,0.0014620221055240774,0.5573150550602458,0.5316906064694931
JTEK,midday,11336,4041,0.0008459139059517415,0.4588993184797972,0.2283937581753347
JTEK,open,1122,488,0.001493195424864644,0.571972623575372,0.6400746753805202
JULM,close,68,21,0.0007178174345566228,0.7402492293865174,0.8735571741821271
JULM,midday,615,242,0.0008358705181408625,0.37286263467947617,0.4043659792121266
JULM,open,69,41,0.0001842580104779106,0.00190363275899716,0.2712688030954463
JULP,midday,920,246,0.0011667764280216771,0.01053800164239091,-0.002627677474595025
JULP,open,137,57,0.07577972709551656,0.4026972670524732,-0.1639376218323585
JULU,midday,209,18,8.153194943739187e-05,0.006691691180722675,0.007314668248713185
JUNM,close,36,36,0.00021749069051767118,0.06753877573355267,0.9629600321758418
JUNM,midday,770,165,6.817718765815958e-05,0.1567118512221389,0.6878488647199745
JUNM,open,66,13,0.00016337355529748364,0.2223187949854126,-0.17921595002918278
JUNP,close,81,13,0.0013407590759075907,0.04966717701405399,-0.0807574195242784
JUNP,midday,751,311,0.0006776789495553544,0.009963437479700292,0.014359480342616915
JUNP,open,55,32,-0.001728395061728395,0.01576386375517754,-0.6034371198592021
JUNT,midday,145,29,0.004067866375035567,0.40583366582137886,-3.0874608816132136
JUNW,midday,71,20,0.002332590424232024,0.3013286920310192,0.1660228642995215
JUSA,close,72,63,0.002418465778594396,0.9757258486053253,0.7984731177585236
JUSA,midday,1499,360,0.004581088086341411,0.9163501382783144,0.9929085012980731
JUSA,open,430,119,0.004422165929615159,0.9323305794237012,0.9866384459676886
JUST,close,60,77,0.07629413269657173,0.43714661746515343,0.3411618701073087
JUST,midday,756,206,0.05864977934686673,0.21096617644205065,0.3617103428157532
JUST,open,196,58,0.0035523978685612794,0.004882886887729932,-0.022664293158886073
JVA,midday,103,14,0.0016080849371302997,0.3183686469167692,0.0633005088959474
JVAL,close,222,120,0.0006295885645914662,0.21291473801268723,0.12783022939951438
JVAL,midday,3242,1504,0.0005609602652790151,0.14608389172304417,0.10206521083465003
JVAL,open,351,78,0.0012074037899586893,0.09218022982550368,0.15814699524001719
JXG,midday,306,87,0.0037841045832178962,0.10270429284060574,0.13999792682661882
JXG,open,66,18,0.010452888580044999,0.1905300379760524,-0.07289079459810832
JXI,close,159,89,0.0006722931559778362,0.11017380095436977,0.13970687297449835
JXI,midday,1408,499,0.0007276614818583811,0.19815497269053892,0.16423302312409838
JXI,open,302,136,0.0006546864106126414,0.30218150772887203,0.4509556737001318
JXN,close,225,193,0.010533712888324451,0.14800142468233707,0.23194952048047346
JXN,midday,1232,675,0.03678790360458483,0.2947407822189436,-0.04615674117632573
JXN,open,61,33,0.1387149801668783,0.12909110787854786,0.2622895419897936
JXX,close,261,166,0.0007048025396508318,0.29725577320723373,0.34818535198893497
JXX,midday,3232,961,0.00047405510624986635,0.5560452045934239,0.9788107466378727
JXX,open,610,160,0.00046732932771386895,0.44459950801524595,0.4837293830283883
JYD,midday,62,127,0.02402069649817121,0.5247583104812562,0.022292059927937924
JYNT,close,46,156,0.0020123658180209777,0.7030864641477006,0.09419211533341354
JYNT,midday,283,188,0.0025784181200001833,0.3178551951456794,0.545994491455331
JZ,midday,33,13,0.0041678252973042056,0.938294548167483,0.49633013567632234
JZXN,close,54,28,1.0835815873850549e-05,0.015286932992517757,0.13123099918336534
JZXN,midday,301,163,5.197740196210871e-05,0.12297542093185271,-0.12411621757446567
JZXN,open,65,19,3.2610126574615075e-05,0.07336416036125343,0.07374079299647551
K,close,267,298,,,
K,midday,3439,511,,,
K,open,556,233,0.0006352466756265338,0.19967708306088935,-5.672488900111294
KAI,close,90,117,0.0648739550941904,0.10788381688785402,0.0928537928738632
KAI,midday,400,256,0.051519217536616535,0.05567459008014442,0.047822614728996626
KAI,open,100,119,2.8837399611281147,0.17524196403380948,-407.7794428734562
KALA,close,54,83,2.2904701045263083e-05,0.03514463018747342,0.02566755101129592
KALA,midday,643,261,0.0001221194612471935,0.1534495096051793,0.20664537575886444
KALA,open,131,62,5.913949621608813e-06,0.07081715987766793,-0.018641516905880673
KALU,close,135,184,0.01626964078729775,0.23020990213051684,0.14714587262950873
KALU,midday,555,273,0.03353449642115209,0.17875620855266,0.3620575732578669
KALV,close,388,298,0.0014568401894937831,0.5249047082226838,0.14711593412010893
KALV,midday,1265,971,0.0022394524952938813,0.22221177822830845,0.058023506251639545
KALV,open,131,71,0.007486945488521139,0.19457091752906236,0.39981130376975627
KAPR,midday,94,19,0.0016837446487365571,0.06415603327390157,0.24484173976121404
KAR,close,156,173,0.0018692986554364993,0.3600660784153882,0.428717195677184
KAR,midday,1260,634,0.0038592436865360425,0.37199683466621764,-0.006028687072220151
KAR,open,56,40,0.02750022952518631,0.26887031946791656,0.2071510184759945
KARO,close,34,91,0.005010593122151621,0.06320237678091645,0.19063404935857087
KARO,midday,277,82,0.007266342768285472,0.13921200097258604,0.13146506810708103
KARS,open,118,53,0.005041235509219638,0.9182566724854493,-11.99954659168416
KAT,close,83,92,0.000729538708106967,0.30320823044860523,0.5897092198792719
KAT,midday,1141,418,0.0006574074114417623,0.25856288420454504,-0.10589300112600042
KAT,open,401,112,0.0008632362182398613,0.39421533124604446,0.04156398109033699
KAUG,midday,87,26,0.001485595567867036,0.39401470307581266,0.49373129106882585
KB,close,116,49,0.047007290249528114,0.30472755871045665,0.37238899802709413
KB,midday,466,157,0.04604092149435462,0.15357148512922883,-0.05013982808045703
KBA,midday,351,32,0.000609082603182715,0.025857830769360025,0.0758044616617759
KBAB,midday,1937,481,0.0013876226374262238,0.22635118190437256,0.13779800245386653
KBAB,open,340,232,0.0014546448264227574,0.567058004623186,0.5400713902578653
KBDC,close,281,146,0.0047685104333381,0.28786150209964106,0.2872924258382674
KBDC,midday,395,390,0.008729237470016681,0.2641917280460872,0.24711569717318427
KBDU,close,104,132,0.003439122908251587,0.6229935539476723,0.23648362175008963
KBDU,midday,994,316,0.004041942055633495,0.3824015018645946,0.5777538259291569
KBE,close,914,475,0.00018073975671315724,0.5372688728641392,0.6305298485884837
KBE,midday,11196,4032,0.00031114493952694253,0.5483485557419012,0.4824221926346821
KBE,open,1157,507,0.0005899160087795184,0.6620530424465615,0.7144384037321838
KBH,close,383,319,0.003167260308346313,0.38932975507650236,0.2389120919797525
KBH,midday,1705,814,0.007387552144616243,0.2804375855126997,0.22497299021696404
KBH,open,111,69,0.003599976314391753,0.20407308037927785,0.041697928864157685
KBR,close,419,316,0.0023531498822722736,0.4845497913080209,-0.11185127055127597
KBR,midday,1897,829,0.006258336889092961,0.4465651773284546,-0.012191514465327291
KBR,open,62,45,0.02482159593700056,0.27563012828530437,0.33987810482464287
KBWB,close,1070,475,0.00023955493546202756,0.43465406653978583,0.5395321150864837
KBWB,midday,12196,4850,0.0004992955952242851,0.4378318934836981,0.27429678676421587
KBWB,open,1097,527,0.0014986001609401025,0.6357158331193795,0.6497910867545451
KBWD,close,165,110,5.435666514443023e-05,0.06642384480649374,0.04058189769784959
KBWD,midday,2563,821,0.00021583770315146075,0.26538692255079704,0.048888287183166734
KBWD,open,342,141,8.17771381975952e-05,0.1299502376700474,0.17886428125559584
KBWP,close,130,116,0.000995798986067659,0.9469850332988997,0.7459997935084071
KBWP,midday,2265,573,0.001075592722602839,0.34067335446638286,0.6119790741383655
KBWP,open,231,118,0.002013980608929907,0.08456495635645692,0.13024796789991877
KBWR,midday,373,150,0.00196811200813509,0.5269324102475076,0.6034012161733303
KBWR,open,91,54,0.00258714330231937,0.6102648910472176,0.3308513105971028
KBWY,close,232,180,0.0001536266726605234,0.36541045283383045,-0.0038116785275619236
